Year,Week,DateId,Team,Opp,Position,Player,PassAtt,PassCom,PassYds,PassTD,PassINT,Pass300,RushAtt,RushYds,RushTD,Rush100,RecCatches,RecYds,RecTD,Rec100,FumL,TwoPT,DefYardsTotal,DefPointsTotal,DefSk,DefINT,DefFF,DefFR,DefTD,DefSft,DefBlk,DefReturnTD,FantasyPointsDraftKings,FantasyPointsFanDuel
2019,17,20191229,DET,vs GB,RB,Wes Hills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,DET,vs GB,TE,Isaac Nauta,0,0,0,0,0,0,0,0,0,0,0.2,2.12,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4
2019,17,20191229,DET,vs GB,TE,Jesse James,0,0,0,0,0,0,0,0,0,0,1.8,17.64,0.1,0,0.02,0,0,0,0,0,0,0,0,0,0,0,4.1,3.2
2019,17,20191229,DET,vs GB,TE,Logan Thomas,0,0,0,0,0,0,0,0,0,0,2,19.8,0.12,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,4.7,3.7
2019,17,20191229,DET,vs GB,TE,T.J. Hockenson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,DET,vs GB,WR,Chris Lacy,0,0,0,0,0,0,0,0,0,0,1.9,25.46,0.1,0,0.02,0,0,0,0,0,0,0,0,0,0,0,5,4.1
2019,17,20191229,DET,vs GB,WR,Danny Amendola,0,0,0,0,0,0,0,0,0,0,4.4,47.08,0.2,0.06,0.04,0,0,0,0,0,0,0,0,0,0,0,10.4,8
2019,17,20191229,DET,vs GB,WR,Kenny Golladay,0,0,0,0,0,0,0,0,0,0,4.3,60.2,0.43,0.16,0.04,0,0,0,0,0,0,0,0,0,0,0,13.3,10.7
2019,17,20191229,DET,vs GB,WR,Marvin Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,DET,vs GB,WR,Travis Fulgham,0,0,0,0,0,0,0,0,0,0,0.8,9.6,0.04,0,0.01,0,0,0,0,0,0,0,0,0,0,0,2,1.6
2019,17,20191229,GB,@ DET,D,Green Bay Defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.97,15.5,2.7,1.12,1.21,0.53,0.24,0.05,0.06,0.04,8.9,8.9
2019,17,20191229,GB,@ DET,FB,Dan Vitale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,HOU,vs TEN,QB,A.J. McCarron,29.86,17.57,215,1.19,0.95,0.1,2.5,6.25,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,13.5
2019,17,20191229,DET,vs GB,QB,David Blough,32.06,19.24,218,1.14,1.12,0.11,2,6.6,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,13
2019,17,20191229,GB,@ DET,RB,Aaron Jones,0,0,0,0,0,0,16.3,72.54,0.95,0.25,3.3,27.06,0.2,0,0.14,0.05,0,0,0,0,0,0,0,0,0,0,20.9,18.3
2019,17,20191229,GB,@ DET,RB,Dexter Williams,0,0,0,0,0,0,2.5,9.63,0.07,0,0.5,3.52,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,2.3,2.1
2019,17,20191229,GB,@ DET,RB,Jamaal Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,GB,@ DET,RB,Tyler Ervin,0,0,0,0,0,0,2.5,9.63,0.07,0,0.8,5.6,0.03,0,0.02,0,0,0,0,0,0,0,0,0,0,0,2.9,2.5
2019,17,20191229,GB,@ DET,TE,Jace Sternberger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,GB,@ DET,TE,Jimmy Graham,0,0,0,0,0,0,0,0,0,0,2.3,25.3,0.27,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,6.5,5.3
2019,17,20191229,GB,@ DET,TE,Marcedes Lewis,0,0,0,0,0,0,0,0,0,0,0.8,8.4,0.08,0,0.01,0,0,0,0,0,0,0,0,0,0,0,2.1,1.7
2019,17,20191229,GB,@ DET,TE,Robert Tonyan Jr.,0,0,0,0,0,0,0,0,0,0,0.7,8.4,0.06,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1.9,1.5
2019,17,20191229,GB,@ DET,WR,Allen Lazard,0,0,0,0,0,0,0,0,0,0,3,41.4,0.24,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,8.6,7
2019,17,20191229,GB,@ DET,WR,Davante Adams,0,0,0,0,0,0,0,0,0,0,6.4,83.2,0.61,0.37,0.06,0,0,0,0,0,0,0,0,0,0,0,19.4,15.1
2019,17,20191229,GB,@ DET,WR,Geronimo Allison,0,0,0,0,0,0,0,0,0,0,1.7,18.36,0.13,0,0.02,0,0,0,0,0,0,0,0,0,0,0,4.3,3.4
2019,17,20191229,GB,@ DET,WR,Jake Kumerow,0,0,0,0,0,0,0,0,0,0,1.2,15.84,0.09,0,0.01,0,0,0,0,0,0,0,0,0,0,0,3.3,2.7
2019,17,20191229,GB,@ DET,WR,Marquez Valdes-Scantling,0,0,0,0,0,0,0.3,1.65,0,0,0.5,7.75,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1.7,1.5
2019,17,20191229,GB,@ DET,WR,Ryan Grant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,HOU,vs TEN,D,Houston Defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.79,25.5,2.5,0.81,1.35,0.59,0.2,0.03,0.07,0.04,6.9,6.9
2019,17,20191229,HOU,vs TEN,K,Ka'imi Fairbairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
2019,17,20191229,CAR,vs NO,QB,Will Grier,31.51,18.83,230,0.94,1.1,0.16,2,7,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,12.9
2019,17,20191229,WAS,@ DAL,QB,Case Keenum,31.59,20.85,218,1.05,0.95,0.11,2,5,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,12.8
2019,17,20191229,HOU,vs TEN,RB,Carlos Hyde,0,0,0,0,0,0,15,58.5,0.37,0.12,0.8,5.6,0.03,0,0.11,0.01,0,0,0,0,0,0,0,0,0,0,9.9,9
2019,17,20191229,HOU,vs TEN,RB,Cullen Gillaspia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,HOU,vs TEN,RB,Duke Johnson,0,0,0,0,0,0,4,17.4,0.09,0,2.8,24.08,0.12,0,0.05,0.01,0,0,0,0,0,0,0,0,0,0,8.2,6.7
2019,17,20191229,HOU,vs TEN,RB,Gregory Howell,0,0,0,0,0,0,2,7.72,0.03,0,0.6,4.2,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,2.1,1.8
2019,17,20191229,HOU,vs TEN,RB,Taiwan Jones,0,0,0,0,0,0,2,7.8,0.03,0,0.6,4.2,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,2.1,1.8
2019,17,20191229,HOU,vs TEN,TE,Darren Fells,0,0,0,0,0,0,0,0,0,0,2.3,23,0.29,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,6.3,5.2
2019,17,20191229,HOU,vs TEN,TE,Jordan Akins,0,0,0,0,0,0,0,0,0,0,2.5,26.25,0.17,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,6.1,4.9
2019,17,20191229,HOU,vs TEN,WR,DeAndre Carter,0,0,0,0,0,0,0,0,0,0,3.3,39.6,0.18,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,8.4,6.6
2019,17,20191229,HOU,vs TEN,WR,DeAndre Hopkins,0,0,0,0,0,0,0.1,0.5,0,0,3.3,42.24,0.21,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,8.9,7.1
2019,17,20191229,HOU,vs TEN,WR,Keke Coutee,0,0,0,0,0,0,0,0,0,0,3,36,0.16,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,7.6,6
2019,17,20191229,HOU,vs TEN,WR,Kenny Stills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,HOU,vs TEN,WR,Steven Mitchell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,HOU,vs TEN,WR,Will Fuller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,IND,@ JAX,D,Indianapolis Defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.04,17.5,2.5,0.85,1.21,0.53,0.2,0.05,0.07,0.04,7.9,7.9
2019,17,20191229,LA,vs ARI,QB,Jared Goff,27.78,17.64,200,1.17,0.8,0.05,1,1.2,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,12.5
2019,17,20191229,PIT,@ BAL,QB,Devlin Hodges,28.47,17.08,195,1.13,1,0.04,2.5,7.5,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,12.4
2019,17,20191229,MIN,vs CHI,QB,Sean Mannion,26.39,15.57,190,0.92,0.9,0.03,2.5,6.25,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.4
2019,17,20191229,IND,@ JAX,RB,Jonathan Williams,0,0,0,0,0,0,2.8,10.92,0.13,0,0.4,2.8,0.02,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,2.7,2.5
2019,17,20191229,IND,@ JAX,RB,Jordan Wilkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,IND,@ JAX,RB,Marlon Mack,0,0,0,0,0,0,17.5,77.88,0.64,0.31,0.9,6.03,0.03,0,0.12,0.03,0,0,0,0,0,0,0,0,0,0,14.2,12.7
2019,17,20191229,IND,@ JAX,RB,Nyheim Hines,0,0,0,0,0,0,2.8,10.5,0.1,0,2.3,16.1,0.09,0,0.04,0.01,0,0,0,0,0,0,0,0,0,0,6.1,4.9
2019,17,20191229,IND,@ JAX,TE,Eric Ebron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,IND,@ JAX,TE,Jack Doyle,0,0,0,0,0,0,0,0,0,0,3.6,35.64,0.36,0.01,0.03,0.02,0,0,0,0,0,0,0,0,0,0,9.4,7.5
2019,17,20191229,IND,@ JAX,TE,Mo Alie-Cox,0,0,0,0,0,0,0,0,0,0,0.8,8.16,0.06,0,0.01,0,0,0,0,0,0,0,0,0,0,0,2,1.6
2019,17,20191229,IND,@ JAX,WR,Ashton Dulin,0,0,0,0,0,0,0,0,0,0,0.1,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2
2019,17,20191229,IND,@ JAX,WR,Chad Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,IND,@ JAX,WR,Chester Rogers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,IND,@ JAX,WR,Dontrelle Inman,0,0,0,0,0,0,0,0,0,0,0.8,9.6,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0,0,2.1,1.6
2019,17,20191229,IND,@ JAX,WR,Marcus Johnson,0,0,0,0,0,0,0,0,0,0,2.3,28.52,0.17,0,0.02,0,0,0,0,0,0,0,0,0,0,0,6.2,5
2019,17,20191229,IND,@ JAX,WR,Parris Campbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,IND,@ JAX,WR,T.Y. Hilton,0,0,0,0,0,0,0,0,0,0,4.3,53.75,0.38,0.11,0.04,0,0,0,0,0,0,0,0,0,0,0,12.2,9.7
2019,17,20191229,IND,@ JAX,WR,Zach Pascal,0,0,0,0,0,0,0,0,0,0,3.1,38.75,0.28,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,8.7,7
2019,17,20191229,JAX,vs IND,D,Jacksonville Defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.18,24,2.3,0.77,1.28,0.56,0.19,0.04,0.07,0.04,6.6,6.6
2019,17,20191229,BUF,vs NYJ,QB,Matt Barkley,23.13,13.53,155,0.84,0.75,0,2,5.6,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,9.7
2019,17,20191229,NO,@ CAR,QB,Taysom Hill,0.63,0.38,4,0.06,0.04,0,2.2,12.65,0.11,0,1.5,15,0.18,0,0.01,0,0,0,0,0,0,0,0,0,0,0,6.4,5.6
2019,17,20191229,LA,vs ARI,QB,Blake Bortles,5.56,3.39,40,0.5,0.3,0,2.5,10.5,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2019,17,20191229,JAX,vs IND,RB,Devine Ozigbo,0,0,0,0,0,0,4.5,18,0.08,0,1,7,0.03,0,0.04,0.01,0,0,0,0,0,0,0,0,0,0,4.1,3.6
2019,17,20191229,JAX,vs IND,RB,Leonard Fournette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,JAX,vs IND,RB,Ryquell Armstead,0,0,0,0,0,0,14.8,57.72,0.31,0.12,3,21,0.09,0,0.13,0.04,0,0,0,0,0,0,0,0,0,0,13.6,11.6
2019,17,20191229,JAX,vs IND,TE,Ben Koyack,0,0,0,0,0,0,0,0,0,0,0.5,5.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7
2019,17,20191229,JAX,vs IND,TE,Charles Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,JAX,vs IND,TE,Nick O'Leary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,JAX,vs IND,TE,Seth DeValve,0,0,0,0,0,0,0,0,0,0,2.1,21.42,0.17,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,5,4
2019,17,20191229,JAX,vs IND,WR,Chris Conley,0,0,0,0,0,0,0.07,0.32,0,0,3.3,47.19,0.27,0.06,0.03,0,0,0,0,0,0,0,0,0,0,0,9.8,8
2019,17,20191229,JAX,vs IND,WR,CJ Board,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,JAX,vs IND,WR,Dede Westbrook,0,0,0,0,0,0,0,0,0,0,3.7,39.96,0.23,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,9.1,7.1
2019,17,20191229,JAX,vs IND,WR,DJ Chark,0,0,0,0,0,0,0,0,0,0,4,50,0.33,0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,11.2,8.9
2019,17,20191229,JAX,vs IND,WR,Keelan Cole,0,0,0,0,0,0,0,0,0,0,1.6,20,0.1,0,0.02,0,0,0,0,0,0,0,0,0,0,0,4.2,3.4
2019,17,20191229,JAX,vs IND,WR,Michael Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,KC,vs LAC,D,Kansas City Defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.18,18,2.4,0.93,1.21,0.53,0.21,0.05,0.07,0.04,8.1,8.1
2019,17,20191229,KC,vs LAC,FB,Anthony Sherman,0,0,0,0,0,0,0.1,0.36,0,0,0.2,1.4,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3
2019,17,20191229,KC,vs LAC,K,Harrison Butker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,9.7
2019,17,20191229,BUF,vs NYJ,QB,Joshua Allen,5.97,3.55,40,0.28,0.15,0,1.5,8.25,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.2
2019,17,20191229,BAL,vs PIT,QB,Trace McSorley,2.27,1.31,15,0.12,0.09,0,0.9,3.6,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5
2019,17,20191229,KC,vs LAC,RB,Damien Williams,0,0,0,0,0,0,12.2,51.24,0.37,0.07,2.9,20.53,0.13,0,0.11,0.01,0,0,0,0,0,0,0,0,0,0,13.2,11.4
2019,17,20191229,KC,vs LAC,RB,Darrel Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,KC,vs LAC,RB,Darwin Thompson,0,0,0,0,0,0,3.9,16.58,0.09,0,0.9,6.57,0.05,0,0.03,0,0,0,0,0,0,0,0,0,0,0,4,3.5
2019,17,20191229,KC,vs LAC,RB,LeSean McCoy,0,0,0,0,0,0,5.7,23.94,0.21,0,1.2,8.7,0.06,0,0.05,0.01,0,0,0,0,0,0,0,0,0,0,6.1,5.4
2019,17,20191229,KC,vs LAC,RB,Spencer Ware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,KC,vs LAC,TE,Blake Bell,0,0,0,0,0,0,0,0,0,0,0.6,6.6,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1.6,1.2
2019,17,20191229,KC,vs LAC,TE,Deon Yelder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,KC,vs LAC,TE,Travis Kelce,0,0,0,0,0,0,0,0,0,0,5.7,68.4,0.53,0.24,0.05,0.01,0,0,0,0,0,0,0,0,0,0,16.4,12.8
2019,17,20191229,KC,vs LAC,WR,Byron Pringle,0,0,0,0,0,0,0,0,0,0,0.1,1.2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2
2019,17,20191229,KC,vs LAC,WR,Demarcus Robinson,0,0,0,0,0,0,0,0,0,0,1.6,18.4,0.16,0,0.02,0,0,0,0,0,0,0,0,0,0,0,4.4,3.6
2019,17,20191229,KC,vs LAC,WR,Mecole Hardman,0,0,0,0,0,0,0.2,1.2,0,0,1,18,0.23,0,0.01,0,0,0,0,0,0,0,0,0,0,0,4.3,3.8
2019,17,20191229,KC,vs LAC,WR,Sammy Watkins,0,0,0,0,0,0,0.2,1,0,0,3.5,43.75,0.29,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,9.8,7.9
2019,17,20191229,KC,vs LAC,WR,Tyreek Hill,0,0,0,0,0,0,0.8,4,0.01,0,5.1,71.4,0.65,0.27,0.05,0,0,0,0,0,0,0,0,0,0,0,17.4,14
2019,17,20191229,LA,vs ARI,D,LA Rams Defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.73,18.5,3.1,0.9,1.24,0.54,0.21,0.05,0.07,0.04,8.7,8.7
2019,17,20191229,ARI,@ LA,QB,Brett Hundley,2.17,1.38,15,0.06,0.2,0,1,4,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2
2019,17,20191229,ATL,@ TB,QB,Matt Schaub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,LA,vs ARI,RB,Darrell Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,LA,vs ARI,RB,Malcolm Brown,0,0,0,0,0,0,7.5,29.4,0.28,0,0.1,0.7,0.01,0,0.05,0.01,0,0,0,0,0,0,0,0,0,0,4.8,4.7
2019,17,20191229,LA,vs ARI,RB,Todd Gurley,0,0,0,0,0,0,13,50.7,0.56,0.06,2,14,0.09,0,0.1,0.03,0,0,0,0,0,0,0,0,0,0,12.5,11.2
2019,17,20191229,LA,vs ARI,TE,Gerald Everett,0,0,0,0,0,0,0,0,0,0,1,11,0.07,0,0.01,0,0,0,0,0,0,0,0,0,0,0,2.5,2
2019,17,20191229,LA,vs ARI,TE,Johnny Mundt,0,0,0,0,0,0,0,0,0,0,0.3,3,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.6
2019,17,20191229,LA,vs ARI,TE,Kendall  Blanton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,LA,vs ARI,TE,Tyler Higbee,0,0,0,0,0,0,0,0,0,0,4.9,49,0.3,0.07,0.05,0.01,0,0,0,0,0,0,0,0,0,0,11.8,9.1
2019,17,20191229,LA,vs ARI,WR,Brandin Cooks,0,0,0,0,0,0,0.6,3,0,0,2.8,36.4,0.27,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,8.4,6.9
2019,17,20191229,LA,vs ARI,WR,Cooper Kupp,0,0,0,0,0,0,0.2,0.9,0,0,4.2,49.56,0.41,0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,11.9,9.5
2019,17,20191229,LA,vs ARI,WR,Josh Reynolds,0,0,0,0,0,0,0.8,4.16,0.01,0,1.6,20,0.14,0,0.02,0,0,0,0,0,0,0,0,0,0,0,4.9,4.1
2019,17,20191229,LA,vs ARI,WR,Mike Thomas,0,0,0,0,0,0,0,0,0,0,0.2,2.4,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4
2019,17,20191229,LA,vs ARI,WR,Nsimba Webster,0,0,0,0,0,0,0,0,0,0,0.2,2.4,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4
2019,17,20191229,LA,vs ARI,WR,Robert Woods,0,0,0,0,0,0,0.8,4.56,0.01,0,4.9,62.72,0.33,0.19,0.05,0,0,0,0,0,0,0,0,0,0,0,14.2,11.1
2019,17,20191229,LAC,@ KC,D,LA Chargers Defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.52,27.5,1.9,0.64,1.35,0.59,0.18,0.03,0.08,0.04,4.9,4.9
2019,17,20191229,LAC,@ KC,FB,Derek Watt,0,0,0,0,0,0,0.1,0.36,0.04,0,0.1,0.65,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
2019,17,20191229,LAC,@ KC,K,Michael Badgley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,6.6
2019,17,20191229,BAL,vs PIT,QB,Lamar Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,CAR,vs NO,QB,Kyle Allen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,CHI,@ MIN,QB,Chase Daniel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,LAC,@ KC,RB,Austin Ekeler,0,0,0,0,0,0,7.6,28.42,0.12,0,4.6,44.85,0.23,0.05,0.09,0.01,0,0,0,0,0,0,0,0,0,0,14.1,11.6
2019,17,20191229,LAC,@ KC,RB,Justin Jackson,0,0,0,0,0,0,2,8.88,0.05,0,0.3,2.33,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,1.8,1.6
2019,17,20191229,LAC,@ KC,RB,Melvin Gordon,0,0,0,0,0,0,13.2,53.46,0.26,0.08,2.9,20.3,0.1,0,0.11,0.02,0,0,0,0,0,0,0,0,0,0,12.6,10.8
2019,17,20191229,LAC,@ KC,RB,Troymaine Pope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,LAC,@ KC,TE,Hunter Henry,0,0,0,0,0,0,0,0,0,0,4,46.2,0.3,0.05,0.04,0.01,0,0,0,0,0,0,0,0,0,0,10.6,8.4
2019,17,20191229,LAC,@ KC,TE,Lance Kendricks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,LAC,@ KC,TE,Virgil Green,0,0,0,0,0,0,0,0,0,0,0.5,5.35,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1
2019,17,20191229,LAC,@ KC,WR,Andre Patton,0,0,0,0,0,0,0,0,0,0,1,12.2,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0,0,2.5,2
2019,17,20191229,LAC,@ KC,WR,Jalen Guyton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,LAC,@ KC,WR,Jason Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,LAC,@ KC,WR,Keenan Allen,0,0,0,0,0,0,0.2,0.86,0,0,5.5,61.6,0.33,0.17,0.05,0,0,0,0,0,0,0,0,0,0,0,14.2,10.9
2019,17,20191229,LAC,@ KC,WR,Mike Williams,0,0,0,0,0,0,0,0,0,0,3.1,55.8,0.25,0.12,0.03,0,0,0,0,0,0,0,0,0,0,0,10.5,8.6
2019,17,20191229,MIA,@ NE,D,Miami Defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.57,31,1.7,0.5,1.53,0.67,0.17,0.02,0.08,0.03,4.4,4.4
2019,17,20191229,MIA,@ NE,FB,Chandler Cox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,CIN,vs CLE,QB,Ryan Finley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,CLE,@ CIN,QB,Garrett Gilbert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,MIA,@ NE,RB,De'Lance Turner,0,0,0,0,0,0,4.3,15.48,0.08,0,0.6,4.2,0.02,0,0.03,0,0,0,0,0,0,0,0,0,0,0,3.1,2.8
2019,17,20191229,MIA,@ NE,RB,Kalen Ballage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,MIA,@ NE,RB,Myles Gaskin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,MIA,@ NE,RB,Patrick Laird,0,0,0,0,0,0,10.2,33.66,0.14,0,3.5,25.2,0.1,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,10.7,8.9
2019,17,20191229,MIA,@ NE,TE,Clive Walford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,MIA,@ NE,TE,Durham Smythe,0,0,0,0,0,0,0,0,0,0,0.8,8.16,0.04,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1.8,1.4
